"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.653984396540652,0.531710512597881,0,0,0.538828387793713,0.394078850380032,0.517179307538168,0,0,0.0847577998040277,0,0,0.328902792276028,0.397034413119077,0.165600151486032,0,0,0.303523676484592,0,0,0,0.613957275467136,0,0,0.261255317497086,0.535180185557937,0,0,0.302458097702222,0.252919957250783,0,0,0,0.256213959638461,0.334779909674771,0.294283727058717,0.339709241895292,0.0579104437338329
"ATII",0.565496918278018,0.447958600838532,0,0,0.436298853130301,0.289472705155968,0.450347520903245,0,0,0.0373359921095318,0,0,0.284292481506652,0.301147435087197,0.0633297485442606,0,0,0.13262643698844,0,0,0,0.590007136350504,0,0,0.175417372941343,0.437137021647961,0,0,0.208523504875008,0.159708987233201,0,0,0,0.150264343350319,0.239402622803916,0.202450480576852,0.206062693756171,0.0314306018486971
"B",0.0347635681660928,0.0191928406439094,0,0,0.0539499113541803,0.00854733821469917,0.0201842040427839,0,0,0,0,0,0.053814635236664,0.0137723681732131,0,0,0,0,0,0,0,0.169913951286294,0,0,0.0294282259498247,0.0322045658462594,0,0,0.0507957970067365,0.0160095816546869,0,0,0,0.0107917002541537,0.0350560466848608,0.0218189265174533,0.0131783276106458,0
"B_Plasma",0.106832038646229,0.0514561069346128,0,0,0.0822550155729904,0.0354875371581942,0.0504288805920578,0,0,0,0,0,0.0787924093227106,0.0390719386497359,0,0,0,0,0,0,0,0.163933054089325,0,0,0.0632820388392954,0.0515998535450738,0,0,0.0951915904785797,0.0662891206818077,0,0,0,0.0547166655449313,0.0721598448986539,0.0607974546536518,0.051134960902117,0
"Basal",0.28647431291763,0.207325610944363,0.0287789839739837,0.00950806703268979,0.229848291683267,0.139740181332105,0.221490686886882,0,0,0,0.021363241737137,0,0.152529540084076,0.168365288035033,0.0230608215385779,0,0,0.0386396393392672,0.1202683554584,0.0264340999730048,0.127861670837977,0.343689076070622,0.0418346965634604,0,0.0969567790859483,0.228482722403354,0,0,0.0946911667854734,0.0733905944129465,0.0817009499837771,0.12635339187729,0.0675298815346789,0.0727481559428053,0.103424092047628,0.0934030550344168,0.101116045664784,0
"Ciliated",0.341953067993534,0.261118488474243,0,0,0.348951528415354,0.225698419765375,0.273093928592089,0,0,0,0,0,0.217236310487776,0.279804291533386,0,0,0,0,0,0,0,0.686522421326426,0,0,0.180531135680243,0.540419224235241,0,0,0.244366341154017,0.185224972504219,0,0,0,0.139239073085943,0.216140212279924,0.158351252093325,0.193808931363405,0
"Club",0.257970077810991,0.198114542052775,0,0,0.239094986783752,0.106730188908619,0.170836835244282,0,0,0,0,0,0.174171514141144,0.13589441130142,0,0,0,0,0,0,0,0.44563465707296,0,0,0.100592812920854,0.177795801865579,0,0,0.103986534156756,0.0623407535043527,0,0,0,0.0554350775813441,0.0991672475464577,0.0939035478056601,0.0745507202005721,0
"Dendritic_A",0.557931522452745,0.419364898199975,0.0248820980414146,0.00336533298826032,0.445132707556076,0.256241287737868,0.442714524821056,0,0,0,0.0119292437030345,0,0.255758607426126,0.309509194104185,0.00936179852175385,0,0,0.0270433317172508,0.0455353134609357,0.00860460955938938,0.0956185710107517,0.597828035046329,0.0226460087436317,0,0.132951907316722,0.434360758994865,0,0,0.113946255268904,0.0915163559068748,0.0318323512359414,0.0541585721826977,0.0418600428207069,0.0839987514526997,0.129579269627082,0.134846043990074,0.122576664558373,0
"Dendritic_B",0.262126640517872,0.178445051265669,0,0,0.172129490981539,0.101398829064357,0.183482720328554,0,0,0,0,0,0.109163989104293,0.126791439580165,0,0,0,0,0,0,0,0.241816490251488,0,0,0.066640521849385,0.182365457882584,0,0,0.0784705190697903,0.0398046404929955,0,0,0,0.0400271014011752,0.0810469312457816,0.0728289078544006,0.0477471081848119,0
"Dendritic_C",0.195269160111062,0.173197843468167,0,0,0.196777645646841,0.147064138365416,0.17797764794358,0,0,0,0,0,0.205880326676426,0.159831803118096,0,0,0,0,0,0,0,0.236692069560763,0,0,0.154540400373428,0.240112900661208,0,0,0.24365403964068,0.201091662083952,0,0,0,0.127464833889096,0.185597656095339,0.15187834588881,0.181395904268299,0
