"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.485692798352031,0.474279397543823,0.0334593734408301,0.0113705844790984,0.889026551453777,0.403665778081405,0.513889467173004,0.0184818160766583,0,0,0.0882571663334862,0,0.715800384624125,0.51008190104586,0.0323567300951871,0.176111813267419,0,0.110527931547328,0.088569430397597,0.103969462651673,0.0603127296676579,1.00275757356411,0.162127020996073,0.0954792567775051,0.423030475276592,0.15129749702836,0,0,0.467017125630459,0.430625715719866,0.0710986062635261,0.0348866458372487,0.0648768649632885,0.360749974164802,0.527857392137346,0.343885748067823,0.452136486984488,0.282523649070294
"ATII",0.526953230190584,0.521827041849174,0.0582473440059387,0.0215760924387448,0.882482020718353,0.455341290450253,0.579429818983774,0.0245063083444555,0,0,0.114239602081611,0,0.734111040217824,0.554183932715368,0.0516354470329482,0.200993433494482,0,0.112980224338124,0.289378222469664,0.223080418966786,0.0898632932934054,0.973487160564589,0.187491984874124,0.068904326637805,0.418930832652527,0.190172121313852,0,0,0.459162686408507,0.447145052641214,0.104523267536866,0.0944421239948048,0.104580517068326,0.342315588930042,0.498585955013684,0.340242043344296,0.454359068822303,0.256686906451283
"B",0.0465043651493937,0.0516867785053462,0,0,0.167609105564792,0.03083042230923,0.0410009324418225,0,0,0,0,0,0.162341790352353,0.0588023770769801,0,0,0,0,0,0,0,0.373312155723925,0,0,0.0723330081084446,0,0,0,0.165131888043013,0.0951558853136953,0,0,0,0.0464440323774059,0.116125627183121,0.0364345173485626,0.0873313530936047,0.027118255123523
"B_Plasma",0.141733422556238,0.0624568642814049,0,0,0.118685710737791,0.0447097463999681,0.0869345730637001,0,0,0,0.353450370630477,0,0.074640453783873,0.0884520686817018,0,0,0,0,0,0,0,0.199021795015816,0,0,0.0372154803240773,0.0637238269521785,0,0,0.0628200071397998,0.0474462746705512,0,0,0,0.0300769897001293,0.0533054072816112,0.0247046112169867,0.0391462225089321,0.0160013790154177
"Basal",0.344552307082979,0.313796432796159,0.0215406693751062,0,0.639891867315714,0.267158556099656,0.355029686050458,0,0,0,0.0625672207471243,0,0.530904664519956,0.375667997111503,0,0.109178228778491,0,0,0,0,0,0.76759530304575,0,0,0.291319938962137,0.114353543490857,0,0,0.318692361463735,0.282989350448962,0,0,0,0.250870745563455,0.34731843685675,0.205316274947409,0.294841051814059,0.180402807130374
"Ciliated",0.508517393920233,0.458829677156511,0.057619302623946,0,0.976399722758661,0.486879206676229,0.521661506432051,0,0,0,0.101378547082471,0,0.668748182015206,0.722091047322288,0,0.505635105296452,0,0,0,0,0,1.51920773363957,0,0,0.465944258929507,0.329874415775957,0,0,0.661855362475458,0.620466161815315,0,0,0,0.377083973716185,0.576819708387004,0.300923354193282,0.557396014196667,0.43789550214951
"Club",0.510532971553862,0.476516935210053,0.0393462102262121,0,0.845593622292938,0.355857341388865,0.457686766470065,0,0,0,0.125411478140149,0,0.710614231844979,0.552454289254051,0,0.226107920409311,0,0,0,0,0,1.16751512244357,0,0,0.406525926329286,0.172231568168841,0,0,0.484151844278567,0.435294578833812,0,0,0,0.315398533413146,0.438653562593521,0.294982364202183,0.424797469644493,0.262044554023289
"Dendritic_A",0.640392564800483,0.583470117196195,0.0500418123326842,0.0162953532243878,0.966597408052448,0.498399745360891,0.745583373715546,0.0120335383171835,0,0,0.200210989284169,0,0.647145737963865,0.692415732298214,0.0308474969874949,0.232243585074757,0,0.100628336659631,0.0851768912359168,0.0863564291748303,0.0582722035684326,0.982155275485565,0.150153761685316,0.0481163765923516,0.321331265694865,0.404636838746514,0,0,0.287825499819585,0.343136946074799,0.0559207978792081,0.0317794909283565,0.0440391552000875,0.239637836842119,0.309415291465755,0.214354765485287,0.313971762261469,0.143311545147715
"Dendritic_B",0.600720861743516,0.367574863545232,0.0649771496873227,0,0.621192221662728,0.306151032564419,0.429912871032764,0,0,0,0.223431957091659,0,0.486796258007494,0.434709776935681,0,0.316266109040471,0,0.318798270092979,0,0,0,0.682922263181749,0,0,0.315660659367781,0.20141758809939,0,0,0.423483823980427,0.365307641027481,0,0,0,0.272471757220505,0.40505842683851,0.29145202940228,0.328071569198864,0.226298650808102
"Dendritic_C",0.208959196224743,0.182043661256012,0,0,0.361685852189754,0.154069242457615,0.189621649119581,0,0,0,0.16518228241698,0,0.332671897717321,0.218961353156825,0,0,0,0,0,0,0,0.476523491791504,0,0,0.15811121859796,0.0892803741781094,0,0,0.262660943383947,0.216150898756188,0,0,0,0.116503699814183,0.220636669128968,0.122365878291987,0.203257319783801,0.164930930120229
