"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.421457685472216,0.298255097149465,0.0426363471223778,0,0.533242907549709,0.23795191694821,0.266047674435593,0.0329932879507042,0,0.0122032028301763,0,0,0.391756091346101,0.271907645287886,0.0412980344593055,0.0271965232533433,0.128198926373713,0.148864813488278,0.114526880375033,0.0807990672987345,0.179438265583069,0.543394695702181,0.0218800179045652,0.0953435769697239,0.406161315809216,0.243675205122404,0.955929183160837,0,0.378820638875215,0.198112993933837,0.0490912422656335,0,0.193439199909891,0.345631142139766,0.275698270111649,0.384146239276832,0.00534209646293737,0.233274627140199
"ATII",0.257765636344671,0.163884474477415,0,0,0.34308639323892,0.116360272663649,0.115819770705182,0,0,0,0,0,0.258669572865539,0.13230540489943,0,0,0,0,0,0,0,0.367112889645144,0,0,0.213917717265787,0.0830292573836275,0.486234197532701,0,0.219000603904523,0.0665428870354244,0,0,0,0.183514077711479,0.119990086047095,0.210130374581307,0,0.0859311329561013
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0.567193375340601,0.384824675988308,0.0391661214138578,0,0.703892507650816,0.297970528952122,0.369524981026712,0.0138459985718442,0,0.0645388457498526,0,0,0.468369333326133,0.373807881038165,0.0466115337849527,0.0260193934401655,0.238511374926207,0.104986718419424,0.136095821589725,0.0760905480460233,0.153477092945652,0.740160172454587,0.0195257582782096,0.053136752767639,0.483453301332325,0.30865120392724,1.12279488538197,0,0.398120572966489,0.167247963698827,0.0623159768523706,0,0.161769154849011,0.369758997647488,0.242541736708955,0.381955398949766,0.0045362240138113,0.196135252712359
"Ciliated",0.788491368663709,0.55534814748145,0,0,1.07516831464655,0.556314370229377,0.512253045064123,0,0,0.0700443579762622,0,0,0.660794066275239,0.707636759836828,0,0,0.176461144474049,0,0,0,0,1.5545083694264,0,0,0.764248007647463,0.802741645644148,1.27843424314061,0,0.920691652351876,0.48926665769078,0,0,0,0.608500407960331,0.503720897791078,0.582594829330116,0,0.61842241160259
"Club",0.473724298013333,0.34975423496102,0,0,0.600890627499459,0.222264780106538,0.247162444714232,0,0,0.0177528219182669,0,0,0.443880199049997,0.290205608403418,0,0,0.0708329168368852,0,0,0,0,0.749880788725081,0,0,0.432546294874404,0.199947236448122,0.801898504203059,0,0.421144893802094,0.160570087053896,0,0,0,0.316429942563681,0.205427040948801,0.35696861010388,0,0.188939053420368
"Dendritic_A",0.60443207310026,0.421633095733291,0.0589019552087823,0,0.748357280435222,0.343805728089433,0.431667657246154,0.0266513049103873,0,0.0411476743344654,0,0,0.410086353123267,0.43738346988892,0.0508780888017799,0.0429320826697363,0.23369069308367,0.152190104240378,0.154154867982544,0.110138230866116,0.195835281453792,0.669359411021332,0.0512673259238282,0.0611323184310862,0.417506203476903,0.281408091644428,0.627215963513482,0,0.28319388565385,0.149192352072313,0.0608635878439024,0,0.166708487346199,0.292890443727737,0.168474240977769,0.336068706186745,0.0205230797261227,0.134493241729913
"Dendritic_B",0.348076815091485,0.179383708680236,0,0,0.380301563354689,0.119407692371521,0.118687505116173,0,0,0,0,0,0.27835418482148,0.151342467793472,0,0,0,0,0,0,0,0.39684380498473,0,0,0.266387460045508,0.0734246376746504,0.655073510424301,0,0.30776442102791,0.0586199278136739,0,0,0,0.222227935286392,0.131296113226683,0.270078619285988,0,0.102177421264933
"Dendritic_C",0.188765331686857,0.123184969127288,0,0,0.2433371961362,0.0915484715804821,0.09105017537208,0,0,0,0,0,0.204730243978827,0.106171186738317,0,0,0,0,0,0,0,0.282455783445169,0,0,0.163941790582648,0.0623943084048224,0.489496969535133,0,0.222553393135005,0.0588958023207274,0,0,0,0.115832518390032,0.0838793178362226,0.142927793918698,0,0.0959810590664771
"Dendritic_Langerhans",0.385181178832023,0.285608936391033,0,0,0.480657194104555,0.215916988512288,0.210482282755426,0,0,0,0,0,0.339403679475427,0.236657038099982,0,0,0,0,0,0,0,0.495579250274868,0,0,0.308801594654759,0.129125530581901,0.680102670707434,0,0.334804818872262,0.112453188822683,0,0,0,0.2673925665512,0.197457902349153,0.287177915224484,0,0.170680255488439
"Dendritic_Plasmacytoid",0.471969713569197,0.306141578987148,0,0,0.533095785559536,0.241297724088709,0.245442524116199,0,0,0,0,0,0.366361938881178,0.274004434474647,0,0,0,0,0,0,0,0.612245810924746,0,0,0.296328058830129,0.151761328097399,1.02133359791911,0,0.34822635430179,0.124170344448133,0,0,0,0.263656904645571,0.17818394885742,0.316367543490115,0,0.181937567385445
"Fibroblast",1.34862984187809,1.03144196205995,0,0,1.3700530085748,0.867817872576349,0.728016071525971,0,0,0,0,0,1.26056465129958,0.876057951375355,0,0,0,0,0,0,0,2.39865006064703,0,0,1.43013594073872,1.11575512230166,2.21394939132016,0,1.62454575414769,0.978633647674657,0,0,0,1.21767982938383,0.994270330830207,1.08546224035885,0,1.05637804571183
