,100,200,300,400,500,600,700,800,900,1000
0,0.027,0.037,0.008,0.0,0.001,0.001,0.0,0.0,0.0,0.0
1,0.061,0.164,0.128,0.068,0.095,0.084,0.123,0.045,0.015,0.006
2,0.352,0.307,0.354,0.248,0.445,0.44,0.253,0.344,0.286,0.452
3,0.027,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.028,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.161,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.072,0.252,0.282,0.16,0.155,0.108,0.061,0.055,0.021,0.026
8,0.223,0.062,0.009,0.004,0.001,0.0,0.0,0.0,0.0,0.0
9,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.166,0.279,0.076,0.261,0.316,0.33,0.3,0.392,0.312,0.235
11,0.413,0.143,0.292,0.495,0.3,0.435,0.258,0.131,0.162,0.188
12,0.055,0.243,0.366,0.463,0.422,0.438,0.495,0.395,0.348,0.292
13,0.239,0.354,0.462,0.497,0.366,0.4,0.484,0.284,0.336,0.341
14,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.439,0.11,0.004,0.009,0.001,0.0,0.0,0.0,0.0,0.0
17,0.399,0.401,0.058,0.017,0.013,0.008,0.009,0.005,0.003,0.003
18,0.009,0.034,0.015,0.003,0.005,0.0,0.0,0.0,0.0,0.0
19,0.002,0.124,0.111,0.069,0.073,0.064,0.042,0.061,0.053,0.08
20,0.288,0.007,0.041,0.023,0.007,0.011,0.0,0.003,0.002,0.009
21,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.018,0.089,0.105,0.077,0.066,0.047,0.042,0.03,0.01,0.021
23,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.496,0.367,0.136,0.217,0.23,0.128,0.083,0.2,0.222,0.186
25,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.37,0.171,0.096,0.208,0.13,0.057,0.036,0.01,0.005,0.013
27,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.316,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.033,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.48,0.03,0.012,0.005,0.0,0.004,0.0,0.0,0.002,0.001
33,0.266,0.397,0.488,0.487,0.327,0.217,0.172,0.123,0.102,0.095
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.393,0.421,0.237,0.294,0.281,0.262,0.172,0.212,0.227,0.255
36,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
