0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
1.0662181702705111,-1.092925080068511,-3.8489447621985398,-10.189548830216784,3.98397508881929,-2.8467673814833727,10.028665077412295,-8.008635706393195,-10.799512349608355,5.487626409888462,-4.519885033984943,4.802460780233796,-2.714911587800628,-3.5393358230163887,-12.594631821550474,-7.795647314681774,-8.780979408358876,-7.389794669335197,-3.135439369340158,-4.082626053689207,-11.697326276743562,0.1355179634183819,-7.140006843411462,-3.3858643403283333,-6.220041182589561,3.0081485798641787,7.142317366026638,-12.475425814468943,-14.24759938066064,-4.672517975608491,-6.574303037584978,-7.548325065387455,-6.913462973878073,-4.506368236993105,12.714905338923593,-4.637844365741908,-1.9704489721264666,-6.209381370852288
-2.6323335438608426,7.614023726267678,1.4256449195070704,2.524478364949242,3.860506423122357,22.15777533152045,5.521650991597903,5.607277974470806,2.289006384209358,-3.6781736027904595,-1.1762687068015192,-5.487486213780828,4.35513133501525,2.3674154129774863,-0.2714054513337793,2.7064550272968795,-1.8265925285860185,2.1886048553625757,6.021739678440262,6.410856731047232,6.833885875639538,3.0478119929705474,5.245734640127352,11.151280223112277,9.360134349424932,-23.48433819194917,-2.3234218027291558,6.3958849779566975,-1.3725366188618666,0.36369280067239884,5.1199754777937105,10.092544927936151,5.178231321342315,4.554648876508818,3.740276493760909,4.171663241347152,-5.958512348775692,-8.163700809155134
-5.400975876701661,-1.1094583796498114,0.9477598401828853,-2.2966841015552313,-2.233277772039867,3.3299334698846796,-3.0064482198132274,-1.3029461062336654,-1.2245177659145894,-1.6735479979157868,0.5298525772296004,0.5961356571729527,-2.6554118001536016,-1.8813377564195566,0.7977157287893648,1.918335331951306,-3.864912778212971,-1.1542238152938018,-2.9144384784122717,-2.8283202903712086,0.3331006233903537,-0.9278627861475516,-2.5712160273760567,-5.195289722067743,-0.39990823079206506,-10.872408761312848,5.112609884676461,-1.0554403595106874,-6.433028548970022,3.3124366116308495,2.1331232345480067,14.927128931961844,1.6564663140827682,-1.6885442204825065,2.067693161851923,-1.7017809010760423,-7.077918234778991,4.107926517573519
-2.357472481753174,4.970652992833028,1.169166073413594,2.644334313781086,1.6888859882200826,4.994341648013107,2.373953933800063,0.22100496069783349,2.857661688863777,11.510017679023662,0.34999183971033193,1.3363355640763328,0.5494360777360439,1.9383515229090966,5.134077673098703,4.95472452103189,2.5426685868217715,2.148468443424728,0.10970610974145369,0.16150968435303445,5.657807974676561,2.0630028261223132,1.3133463314356344,-0.475568758272393,3.0837813449434344,3.3282757546428927,1.081363640608465,9.355956168627436,-0.7545929636060243,1.8333532394751386,6.418291503220599,14.612521075906802,7.27453624239328,3.9309314721677495,1.0653082624289616,1.9863577638004686,-4.346423920689318,0.27344420869656355
9.171589879151076,5.79185109119562,4.767193665143668,-3.62129335074608,-0.2752774838800623,4.6585136965906315,2.109583105122406,4.994685687553805,-4.498634564616066,4.490242916461484,-4.4541522781762035,-3.9965275810393726,4.552810466186145,5.021730118467352,2.5382934785173723,-0.28343795556514745,2.3894111045842825,8.853492776685739,0.3523821601597738,1.776361989277525,4.971331039348363,2.773520741934216,0.37943369915143166,-2.1405745820522375,-0.46459181839227204,-25.484326079492003,3.416249323237025,-2.463143015570338,-1.277208693344885,1.9927000246283137,2.701172340876775,7.052741706279032,5.556479641181221,6.629320456301231,2.404763498214418,7.0014580743282675,-5.085790416892274,0.601585168564866
-1.1414187578064299,6.850544197016681,-6.224183093291515,10.383888972391595,10.917893707125984,4.509323728097391,3.0393932770744363,3.465866387031746,13.27531334911356,11.504266908061487,-8.49801297797704,-2.579518529284758,-0.21340084691063263,13.080081193356598,6.826439347868985,2.357964939651941,2.1575453274346685,3.0090120785802554,3.7332101101476396,3.4840374107102687,2.1036699998788917,-7.347190401025156,3.801446962162083,2.651148393955404,-0.3754320722588292,-18.397234312583247,0.32522163843566293,4.497697341878452,-2.682771320094064,-1.9192468484898983,1.570859448134976,9.99628174335973,4.689299167416646,1.4804434895073084,-2.364205826694081,2.1724722079898493,-9.633017449312014,-10.703116234383412
-2.2186114813376796,4.1665761735863445,3.9954744743515933,4.018420867799311,0.8394455058495043,4.268144399079851,2.1123202120026376,2.1754658763218107,2.978646064427405,10.453821272861955,-5.21913769177996,1.4043813780112995,0.17822456333504436,1.9694060710704546,4.515154118941401,5.301863694719356,-2.3222166008505836,4.152155434909136,2.9913159781593928,1.8620405742437698,3.837266769953626,2.2802076700179685,3.1990990743669605,5.680711380954928,3.408876607699333,-22.9523556477698,3.9525071367009454,8.368979569729241,1.5295155275567305,10.335560649222952,8.214556991273358,13.002511482582026,5.398288177512756,2.9262432740551265,1.3005211614487386,1.9672863993954621,3.3175562151159164,2.9986614835112264
-0.2287968845588563,7.157417955768409,3.054611251589614,4.7623536698568785,2.7485995437288238,7.4123421865892665,7.848459223218709,5.123907249221334,3.6270800319757717,12.66938988981925,6.988179742796818,1.1476438034771332,4.040490380116443,4.626786374073677,5.5410068486340744,8.007135479534039,5.202107051345218,4.840922760816637,5.235724358331495,5.442547746860509,6.324195543923495,4.908503245697914,5.1341774688228305,0.8650586541371503,3.574898737307861,-19.93517602743377,9.033613463544306,4.9078741300105415,1.5729658421304853,9.015047059160219,5.394762231227432,4.5235612812195845,7.5249025088303325,5.378842524807161,6.668365835245169,5.627275627246312,-5.568657335529407,1.1537178081070865
1.801142841933838,4.811733357852403,1.1070483393903063,-0.4492553493653306,1.2375963580881333,3.4476236160579075,2.565250659610875,0.9525913858988727,-0.8520062949636098,-1.2578111263928933,-0.7974399780754761,-2.7713490540876755,1.6599443552166873,12.625952622064657,2.3479914340759964,2.1245283304076676,0.9037022421775991,0.6001964957050061,1.1837209921922454,1.5586348173007112,2.1053534242546514,1.3359343996348558,0.90167317446742,3.0583800733253304,0.7453968426085034,-10.345882121561727,0.18939205281019003,4.652010166503013,2.5018910879619223,1.500466407415362,7.596076600746207,8.177178025805746,2.7919133863454517,4.623538278878595,1.5536497476630198,9.578569924643581,1.8526903577063984,-6.4357465357022265
-1.1776047039994064,1.676639317828961,0.6836800872247322,-2.3264974363926565,-0.7890185421429674,4.762384764479628,-0.15398851288142662,2.05141260818424,1.3141309587336059,1.0176666343123797,0.7075626064877213,4.259775049456142,-1.909318025715464,1.2309502824211846,2.3904794411600205,1.5733610809347514,-0.13499664651420742,0.46849121501661933,2.0111144757051753,0.5668576956932541,0.9734017437756859,3.6165600944072955,2.4954367159791455,-1.75119370061677,-0.055593676142280966,-0.7421051022547083,5.0780862198685925,1.133444862027629,1.9935264754586879,0.35150734447514115,6.305091199603561,5.858240895327986,1.9472288067708003,1.3524889119710188,9.810940676116335,0.7964749146055023,-4.918984508065342,8.385119598734255
-1.5557373200788156,1.2569254139087058,1.9165108483341862,9.316098228802105,-0.5079236223370249,2.339465843026395,13.51609661742386,2.8111979444230317,2.182300232088257,-2.008607419060479,3.9941616034546357,1.2045695058847286,-1.2565034456160058,9.884792549556158,1.5389119233256585,1.8532746550667187,4.123091615561434,4.84588931729906,1.6269685759152683,0.8575753159715181,2.662382660442539,7.4920038607393336,4.775284504323819,0.671639681657682,1.2638991003932754,-4.534274390470201,0.2516291929510773,1.7999587825261736,0.21931614992380688,0.9909474020406822,2.6979447824540825,9.974656449587727,4.047018135505808,2.116769024004274,-0.04764329004488495,2.731254463158746,-6.196165773186565,-6.320050714948407
0.8813472513258712,10.137691395007343,6.033321000433275,6.331515573143741,3.5139736885092026,14.152966104734716,2.8812955491542938,8.836774566879685,10.186965660038647,2.9745857359000674,2.262885279812744,-0.6122890373978706,6.229852038994915,2.3850398768636825,5.495955013378579,5.040420939725222,-0.4505932315437701,6.846011597027376,8.987911998994473,7.993308703523875,5.470881905016189,10.70046396983922,9.037081718448903,13.099715108234655,4.216330503607678,-15.492189447803362,2.092102052754015,9.603575770823713,3.7255288615475863,4.091879037588388,11.894799222172457,5.816354132349119,7.334798670975469,4.458716953675166,9.816479574448335,2.781459380417942,-5.168692896543985,-5.51518371600706
-2.6710357728516883,2.247343581337909,2.1925943502405194,-0.3477206092063604,-0.6439323417505224,3.9057827141590997,1.901452920201005,0.3349439566182725,-0.6087900473959041,0.9125350776441618,0.26391150838806804,-0.6243889601382209,-1.6392446030938461,1.8862731530611976,6.177712777289625,9.521165814943062,7.972891296004194,2.45534449577678,-0.5752900277028428,0.35176233616079455,1.5601982398696508,-0.28376524803222586,0.2676002156042747,-1.8219084314970826,0.9071639010100598,-14.306616357955138,1.7711085022017594,1.6595102891238074,-0.19655547789954542,-0.3439171882628693,2.9940950871638248,7.267071347412226,4.507743208516587,1.9368879158076309,1.0029987071675492,1.2348699346078011,-6.976632321328951,-6.745553774266701
9.139695647563826,3.9345306115546883,-3.9540180497274102,-4.959354731494785,-1.3242305676860093,2.432726844767572,0.2488271158824974,4.813241036266256,-2.1184689983341674,-1.4294775294451552,-0.642817480436786,1.2316886734673955,-2.8038311564291907,1.5940567137103834,4.736481041926769,-0.16942696643991084,-0.4870154714861936,10.848296792751801,-1.7478932380387653,-3.709773641589468,2.041649874094637,0.350572828796989,-1.5704818705854506,-5.439137318704787,-2.033551025500171,-23.365457125132913,-1.305561139006775,-4.2747390122207705,2.8862337168886776,-1.5788057597143141,6.273742909066258,9.457064374616,-3.816234154979095,2.6331823594487482,7.166452116920115,1.3340731399365735,-5.0700498021447,3.540427629321634
